,7_corr,7_pval,7_qval,7_ci_low,7_ci_high,2_corr,2_pval,2_qval,2_ci_low,2_ci_high,0_corr,0_pval,0_qval,0_ci_low,0_ci_high,3_corr,3_pval,3_qval,3_ci_low,3_ci_high
SHISA3,-0.012687412214304798,0.31435468536956146,0.37715019240499276,-0.037387434275162335,0.012028103005254814,0.2411846417698032,9.109632384764437e-85,3.868209080579379e-84,0.21777083214136744,0.2643210080142885,-0.17112437194180535,9.546607895760519e-43,2.3059439361740384e-42,-0.1950114551436347,-0.14703440426598102,-0.13519114936586404,3.996572306055976e-27,1.3255629539157466e-26,-0.1593704671330427,-0.11084973308963773
RP11-338N10.1,-0.012718026898406917,0.31318828063990645,0.37597632729880726,-0.03741801106427652,0.011997487799032036,0.055121980520575396,1.2118897541129502e-05,1.8615818035529188e-05,0.030451716567724375,0.07972512619220552,-0.03951515796009475,0.001718175796829564,0.0023202914204315515,-0.06416424638476007,-0.014817883380897316,-0.023299534078718806,0.06461456695508691,0.08680108104578411,-0.04798365050186884,0.0014130235723388842
BRCA1,-0.012736826424924774,0.3124734410678046,0.3755690397449575,-0.03743678729773874,0.011978687928932164,-0.0185828174769487,0.14055439236243625,0.16802676911229678,-0.04327468921266526,0.006131742375425146,0.0347424363372182,0.005849920334234292,0.007682101555133674,0.01003931147841486,0.0594031800344931,-0.0013910079024879206,0.9121693159150348,0.9270013373120273,-0.026101854742771356,0.0233215378289228
CNDP1,-0.012913578015593197,0.3058051573933821,0.3677752945200025,-0.03761331903622244,0.011801932253509843,-0.011277069154514267,0.3711749583895878,0.4135654132474516,-0.03597878679991479,0.013438419882689585,0.024514758420266118,0.051855167581687636,0.06335390052741312,-0.00019710505793354036,0.04919669901163437,-0.0005263095355489945,0.9667101723651725,0.9725454450353849,-0.025237725364498375,0.024185749096421162
RP11-847H18.3,-0.013194758002693156,0.2953928822894565,0.3561095627359331,-0.037894146101122995,0.011520742585276076,-0.019951433551165434,0.11358178286306114,0.13709328046235503,-0.0446411679768969,0.0047626586763958685,-0.00516540525570213,0.6820962268753842,0.7131168080244477,-0.029873336110157158,0.019548834149633307,0.0411907870494143,0.0010825246997801241,0.0017702775139495077,0.016495834024504833,0.0658355173987164
IMPG2,-0.013235702325399376,0.29389672346021234,0.3547335225832376,-0.03793503870727634,0.011479796526796215,-0.024256796199222802,0.054371333884137465,0.06758400731403041,-0.048939204753811416,0.00045522074419434406,0.05799066431005447,4.151584951663951e-06,6.219602923841126e-06,0.0333266790511558,0.0825840612549756,-0.017106943073300494,0.1748892411106837,0.21806638542479265,-0.04180101608295331,0.00760801722963075
GLIPR2,-0.013289278151273523,0.29194667934170004,0.3525926079006039,-0.03798854673687313,0.011426218304468076,-0.07095560386226783,1.7401359681811075e-08,2.909926368195832e-08,-0.09549989491095597,-0.04632508790111823,0.0494916379766348,8.574677427535714e-05,0.0001228463814833197,0.024810237438144672,0.07411274033673428,0.053097128129629315,2.5044113755034793e-05,4.599469927462772e-05,0.02842267809761131,0.07770691120353142
ZNF503,-0.013367964529313934,0.2890984545029823,0.34978639383300947,-0.038067133286303866,0.011347528149497865,-0.038664991302619606,0.002158259721211644,0.0029892793922598948,-0.06331623801491132,-0.013966592021684486,0.055645063399578705,1.0005972125989096e-05,1.476896254758538e-05,0.030975913891151327,0.08024646163971869,0.004357807283158875,0.7296712758333694,0.7676709898299521,-0.02035612891985618,0.02906642122026774
MT-ATP6,-0.01346658244744005,0.2855552734913688,0.34633750575059885,-0.03816562565747508,0.011248905065473326,0.1763956821332553,2.295637669557946e-45,6.350311672359463e-45,0.15234802997280902,0.20023459460586013,-0.11708764556942149,1.0842757283437803e-20,2.1302077177677412e-20,-0.14139028534339446,-0.09264396123477132,-0.10398578709245503,1.2773903719866813e-16,3.3352229033594813e-16,-0.12836766859672397,-0.07947827597493784
RUNX1,-0.013472013537060281,0.2853609995356684,0.3463118926403743,-0.03817104981902662,0.011243473677386569,-0.013129282088208532,0.2977960377166815,0.33725485585128145,-0.03782875271699511,0.011586221103260987,0.025264344623936445,0.04509032289375528,0.05548296798184367,0.0005529457708926225,0.0499449067906119,0.0015641809310936966,0.9012877084763256,0.9173411791107638,-0.023148457912513805,0.026274909381711026
TUBB6,-0.013476246108249152,0.28520965939278964,0.3463118926403743,-0.038175276990005454,0.011239240872584818,0.10798752088792644,8.211460105551296e-18,1.6196173778207683e-17,0.0834985978329386,0.13234609147629847,-0.06791048991671605,6.913934947652729e-08,1.0931122446881786e-07,-0.09246705700787133,-0.043271363269258886,-0.0636486977122165,4.3270308988136805e-07,8.459493448316092e-07,-0.08822168052008494,-0.038998292898497336
KIF23,-0.013533667750944512,0.28316184770619646,0.3440605682942849,-0.038232625282811385,0.011181815973033873,-0.029518485724734443,0.01921131806317076,0.024852934105007447,-0.05419070021302811,-0.004810250506194363,0.057956750634918154,4.205736544908447e-06,6.291303732099397e-06,0.03329268876475157,0.08255026519387554,-0.009919222363715443,0.43152221631957544,0.4893342404133842,-0.034622479728489294,0.014796148558699436
LINC01265,-0.014026343908672688,0.2660011527114974,0.325383673041587,-0.03872466541394527,0.010689105171491091,-0.021857867562840118,0.08300018246597206,0.10128149172174748,-0.046544470823220954,0.0028554188517896702,0.026452457100846496,0.035897409613506175,0.044676303190424614,0.0017418516540209446,0.051130777680890194,0.01227074929567197,0.3305128729402741,0.3890675373046193,-0.012444768423045089,0.036971282505401756
AIRE,-0.014063836964555465,0.26472516024746595,0.32421942467540227,-0.03876210957728031,0.010651608987768804,-0.02250432232893999,0.07428977554392185,0.09087434317299309,-0.0471898231462342,0.002208650019311839,0.05357403329583158,2.1156087674966258e-05,3.0907359642025213e-05,0.028900550889093386,0.078182271248604,-0.01433477557592612,0.25562972972193176,0.3078022031570521,-0.03903269281147926,0.01038064570751255
MAGEA12,-0.014196042590058952,0.26025952110042017,0.31914104365471513,-0.03889414224750239,0.010519391778425083,-0.005882498432911953,0.6408795946047441,0.6795444912533755,-0.03058979576379376,0.018831983183616938,0.012627285012569768,0.3166538040432363,0.3504746032575941,-0.01208823109756114,0.03732738136451703,0.005348891092561657,0.6714530807302566,0.7127266448540888,-0.019365412707448886,0.030056662261562717
RP11-923I11.6,-0.014598589279770948,0.24698433106512885,0.30342055413406493,-0.03929615700317084,0.0101168044957183,-0.06630845848098815,1.395934669563473e-07,2.2735092338167315e-07,-0.0908713010515849,-0.04166498655881514,0.05807880330483043,4.013955064335806e-06,6.017923634686366e-06,0.03341501741946021,0.08267189431551338,0.039228110356983856,0.001856577365755193,0.002996896474181102,0.014530452033399551,0.06387793147956833
KLF1,-0.014665032010583898,0.24483960302280294,0.3011557232752804,-0.03936251116635393,0.010050354294391614,-0.04362634474157905,0.0005369115675980807,0.0007697656883126605,-0.06826449401804265,-0.018935014188255005,0.09610588271212199,2.097693443754209e-14,3.789870720423142e-14,0.07156409936743341,0.12053137152870416,-0.029156374816491765,0.02074101424101699,0.02990773502670078,-0.05382933459011064,-0.004447835432117361
PDE1C,-0.014810116037549172,0.24020188961388955,0.29617988854980215,-0.03950740104037476,0.009905253196103055,-0.025395695776282468,0.04398504422009057,0.05529232460099381,-0.050076013547062065,-0.0006843812032427518,0.06496881294782106,2.4814892721580153e-07,3.862240112308195e-07,0.04032180523942914,0.08953680633230109,-0.021524952314106383,0.08779865438325381,0.11575300511964906,-0.04621211527822529,0.00318848777495725
CHI3L2,-0.01499921734463562,0.234250521565598,0.28937680242816305,-0.03969624773114943,0.009716128075977982,-0.03484491966714368,0.005706017775850405,0.0076745363494961725,-0.05950542488251627,-0.010141908577497015,0.024826558800216867,0.04894459092968889,0.06005471279716429,0.00011488521168820143,0.04950792938237749,0.03174834827485317,0.011789193159814117,0.01749310303972641,0.007042129155504858,0.05641583090804846
RP11-691G17.1,-0.015141927472207767,0.22982885237593065,0.2844390179919961,-0.039838764537864786,0.009573398806531493,-0.021947194623666667,0.08174946655245112,0.0998161984767413,-0.046633646775618195,0.002766049624383719,-0.0007896735264286933,0.9500701510203003,0.954844372884724,-0.025500919967594484,0.023922537374466802,0.04081233454204078,0.0012033255844290354,0.0019630107413197966,0.01611684501736121,0.06545806128077478
RP11-90C1.1,-0.015150821361477109,0.22955526583949448,0.2842789669838941,-0.039847646345852895,0.009564503690977489,-0.024992661138033497,0.047450863594299564,0.05957421669089713,-0.04967372610797466,-0.00028109067159902705,0.049567939820852974,8.361045452879953e-05,0.00011987161939612836,0.024886679698254303,0.07418880925994965,-0.0061995076113724,0.6229964177262063,0.6698886212109745,-0.03090651678452745,0.018515072981234493
CA4,-0.01543676604915218,0.22088240905369938,0.2743169328344024,-0.040133200532222975,0.009278517492934535,0.02602561922368571,0.03899711471498453,0.049301029981017104,0.0013147206996321553,0.05070475311926044,-0.10560531805001629,4.2598309050378845e-17,7.99968245077537e-17,-0.12997785999309053,-0.08110523362481814,0.08401731863440703,2.421312955415994e-11,5.44727324053092e-11,0.05942896183376465,0.10850378557560592
EGR4,-0.015448099748733858,0.2205435575514647,0.2741374239297262,-0.040144518670785515,0.009267182064744231,-0.022636241547599367,0.07260739676776083,0.08887074267779785,-0.04732151486239738,0.0020766641703726567,0.047406418578551664,0.00016855841680378956,0.0002385823309324693,0.0227212923939453,0.07203377542188504,-0.006897310642549114,0.5844171387508614,0.6348909709406425,-0.03160366804024495,0.017817470320089342
RAD51AP1,-0.015450709432287296,0.2204655868409866,0.2741374239297262,-0.04014712477038043,0.009264571982263834,-0.05547190658764045,1.0663083000720588e-05,1.6430020031926943e-05,-0.08007388477261104,-0.030802386660626995,0.04186617914096183,0.000894386632004707,0.0012235111244934432,0.01717220119365404,0.06650911379420246,0.041998530780016696,0.0008612704589051571,0.0014271258639687772,0.017304746559922913,0.06664111091177553
CD48,-0.015572696650666793,0.21684294691499906,0.27037773929551,-0.04026894408502958,0.009142565740615092,-0.019270578878301362,0.126441404224347,0.15174619381428361,-0.04396138811414061,0.005443757562858215,0.04029684285240879,0.0013879444751882743,0.0018870761049466678,0.015600633974420781,0.0649439154308089,-0.0040374019448872886,0.7488506521687847,0.7829071115199003,-0.028746277964462004,0.020676405037231352
SCN7A,-0.015606836782905803,0.21583680294929952,0.2692910829061753,-0.040303037095157486,0.009108420152610746,-0.009888649574728842,0.4329433461687099,0.47680985260871134,-0.03459194055975401,0.01482671763913027,-0.005757132540382201,0.6480104363889725,0.6792562226299502,-0.03046454245838833,0.01895730856436703,0.030292778905413195,0.016267460584949395,0.023782837112499115,0.0055852158561513305,0.05496337808461915
CDKN2B-AS1,-0.015727704520882693,0.21230173036193412,0.2652114058237778,-0.040423737542586664,0.008987532636119986,-0.057345067360895056,5.306737869243757e-06,8.29177792069337e-06,-0.08194069355181074,-0.03267963348785211,0.028546883723350833,0.023555983592569777,0.029836584664432904,0.003837847035293836,0.05322108333898509,0.05816803133521645,3.879083057942821e-06,7.325935897909011e-06,0.03350444767935152,0.08276081224239797
SYT10,-0.01576320765246642,0.2112713436614555,0.2640891795768194,-0.04045919139806904,0.008952023557619856,0.03190826199885492,0.011371002174839523,0.014932373177727543,0.007202196923063524,0.05657539587257909,0.0013314619685913817,0.9159148932563722,0.9256340507896637,-0.023381051403712508,0.02604234917522994,-0.0318672686744658,0.01147692976469461,0.01707876453079555,-0.0565344920715728,-0.007161163989467421
ESM1,-0.015862230659550756,0.20841656902329198,0.26084676974129156,-0.040558076638878,0.008852983634412245,-0.02951447391443549,0.01922771027344971,0.02485806111628922,-0.054186696695114035,-0.004806235290498668,0.023236677200753324,0.0653394577992476,0.07886476499607435,-0.001475914368529279,0.04792090418717033,0.02696542749573881,0.032452389204246625,0.04567542463651882,0.002255186196323286,0.05164275875683021
MYH8,-0.015962475847885807,0.20555513815399917,0.25742659756292946,-0.04065818186781893,0.008752720827255422,-0.03171361343675725,0.011881810924992268,0.015582702852448877,-0.056381171657366225,-0.007007361024999384,0.046401051934868764,0.00023131684975744835,0.0003251115246063926,0.021714206478230035,0.07103134784598335,0.006462606648781407,0.6083207991901348,0.6576441072325782,-0.01825205231709181,0.031169372900290482
CDKN2B,-0.01596925891038206,0.20536255624031774,0.2573465617046588,-0.040664955442094024,0.008745936554636088,-0.03719384494006806,0.0031703607482372743,0.0043399873350270695,-0.061848742300057255,-0.01249358403123171,0.06182166813408466,9.176299963987059e-07,1.4106533380456663e-06,0.03716670442641952,0.0864014149287209,-0.0019364137535584605,0.8779631284591308,0.8972540914247632,-0.026646882714109563,0.022776420218846405
SYNPO2L,-0.015973984653139726,0.20522846240548664,0.2573397647717701,-0.040669674573090016,0.008741209967443906,-0.01323291792447748,0.2939983077967676,0.333142558409935,-0.037932257825937725,0.011482581048385301,0.023011158820492265,0.06799560118027102,0.0819224110605675,-0.0017015528319694695,0.047695780883268354,0.005815673232315359,0.644676558319652,0.6887570067517649,-0.018898786886415938,0.0305230306733578
RP11-356C4.3,-0.01597533922522172,0.20519003790437473,0.2573397647717701,-0.04067102724979421,0.008739855153112201,-0.023707559025063506,0.060068768683864564,0.07433231741830693,-0.04839095300841591,0.0010047736982386909,0.018708396583212886,0.13789087169606606,0.16024505717148874,-0.006006124222245349,0.04340007605702334,0.02398331677156362,0.05714923590968532,0.07743798903751399,-0.0007288592726351783,0.04866621785584807
ARHGAP40,-0.016035879187967676,0.20347806404457924,0.2554652404828365,-0.04073148240988762,0.00867930427083647,-0.019851265403275323,0.11540636254363264,0.13912762211408394,-0.044541159390763835,0.004862864191892392,0.02104880455036694,0.09504769301564818,0.11248247694159548,-0.0036648458004405818,0.04573675852473011,0.01657302695131102,0.1887418449070809,0.2338808487076591,-0.008142051684408605,0.04126786983270397
EGR3,-0.016102856125094538,0.20159620149307844,0.2532615596646714,-0.04079836531695598,0.008612315041972018,-0.035899686970230056,0.0044000709869834375,0.00597429869244187,-0.060557707642186466,-0.011197877026790502,0.08215884791338561,6.591861089521711e-11,1.1088075844443584e-10,0.05756397531456416,0.10665405349480125,-0.024154120209212416,0.05540078077468916,0.07527279996561027,-0.048836714113065005,0.0005579569014016244
RP11-547C5.1,-0.016230880200049463,0.19803445148277277,0.24894337081429638,-0.04092620904092851,0.008484266854505033,-0.022916415163446877,0.06913766204432897,0.08488356297646282,-0.04760120245564613,0.001796346187113329,0.04994989030677277,7.365143586640516e-05,0.00010566920497332161,0.02526933741428142,0.07456958948706933,-0.008532564657174014,0.49864554033296926,0.5534356718456929,-0.03323730049247521,0.016182591587434438
DMBX1,-0.01630318847958917,0.1960432146736042,0.24675042753128282,-0.04099841510051771,0.008411944597987065,0.04589231601394644,0.0002708679060511505,0.00039398968152894615,0.021204619659896583,0.07052408019521711,-0.04109665433369957,0.0011114765702057389,0.0015163391135139684,-0.06574163317450318,-0.016401567201894448,-0.006907134524648253,0.5838820220989969,0.6346543718467357,-0.03161348257485457,0.01780764908709288
